Word,PI Score,Tf-Idf,Loc Ind,Loc Sig,Section
A28 A29 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 1 | 0 5 7 2 1 6 0 2 | 0 5 7 2 1 6 0 3,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B7 B6 B5,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 46 | 0 5 7 2 1 9 0 47 | 0 5 7 2 1 9 0 48,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A15 D11 D10,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 14 | 0 5 7 2 1 9 0 15 | 0 5 7 2 1 9 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
F3 G3 H3,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 14 | 0 5 7 2 1 1 0 15 | 0 5 7 2 1 1 0 16,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B6 B7 B8,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 19 | 0 5 7 2 1 6 0 20 | 0 5 7 2 1 6 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
M2 N2 P2,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 32 | 0 5 7 2 1 1 0 33 | 0 5 7 2 1 1 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B2 A8 A7,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 51 | 0 5 7 2 1 9 0 52 | 0 5 7 2 1 9 0 53,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B21 B22 B23,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 44 | 0 5 7 2 1 6 0 45 | 0 5 7 2 1 6 0 46,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
M7R2 R3 R4,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 44 | 0 5 7 2 1 1 0 45 | 0 5 7 2 1 1 0 46,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS R12,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 28 | 0 5 7 2 1 10 0 29 | 0 5 7 2 1 10 0 30,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
FracA ExpZ =,0.662825589503,0.00043880171701079135,0 5 6 5 20 4 1 0 15 | 0 5 6 5 20 4 1 0 16 | 0 5 6 5 20 4 1 0 17,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-6-2'
D5 E8 D4,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 36 | 0 5 7 2 1 9 0 37 | 0 5 7 2 1 9 0 38,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS R16,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 34 | 0 5 7 2 1 10 0 35 | 0 5 7 2 1 10 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
C15 B15 A15,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 12 | 0 5 7 2 1 9 0 13 | 0 5 7 2 1 9 0 14,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
P9 P10 P11,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 16 | 0 5 7 2 1 5 0 17 | 0 5 7 2 1 5 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
G13 F13 E13,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 57 | 0 5 7 2 1 5 0 58 | 0 5 7 2 1 5 0 59,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B5 B4 B3,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 48 | 0 5 7 2 1 9 0 49 | 0 5 7 2 1 9 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B6 B5 B4,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 47 | 0 5 7 2 1 9 0 48 | 0 5 7 2 1 9 0 49,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
NC opcode0 opcode1,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 0 | 0 5 7 2 1 2 0 1 | 0 5 7 2 1 2 0 2,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
J14 H14 M13,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 41 | 0 5 7 2 1 5 0 42 | 0 5 7 2 1 5 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
P14 R8 R9,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 21 | 0 5 7 2 1 5 0 22 | 0 5 7 2 1 5 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS A18,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 45 | 0 5 7 2 1 2 0 46 | 0 5 7 2 1 2 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
D2 E2 F2,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 8 | 0 5 7 2 1 1 0 9 | 0 5 7 2 1 1 0 10,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A6 A7 A8,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 29 | 0 5 7 2 1 2 0 30 | 0 5 7 2 1 2 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
G3 H3 E4,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 15 | 0 5 7 2 1 1 0 16 | 0 5 7 2 1 1 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B20 padVDD padVSS,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 41 | 0 5 7 2 1 6 0 42 | 0 5 7 2 1 6 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R10 R11 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 26 | 0 5 7 2 1 10 0 27 | 0 5 7 2 1 10 0 28,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS B13,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 30 | 0 5 7 2 1 6 0 31 | 0 5 7 2 1 6 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
E2 F2 G2,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 9 | 0 5 7 2 1 1 0 10 | 0 5 7 2 1 1 0 11,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
Underflow UD =,0.80253390078,0.0010970042925269783,0 5 6 5 20 10 1 0 0 | 0 5 6 5 20 10 1 0 1 | 0 5 6 5 20 10 1 0 2,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-6-2'
BX AX =,0.125,0.00021940085850539567,0 5 6 9 20 2 0 1 0 4 | 0 5 6 9 20 2 0 1 0 5 | 0 5 6 9 20 2 0 1 0 6,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-2'
G4 H4 H5,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 19 | 0 5 7 2 1 1 0 20 | 0 5 7 2 1 1 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A2 A3 A4,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 21 | 0 5 7 2 1 2 0 22 | 0 5 7 2 1 2 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R1 R2 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 13 | 0 5 7 2 1 10 0 14 | 0 5 7 2 1 10 0 15,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
K13 J13 H13,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 45 | 0 5 7 2 1 5 0 46 | 0 5 7 2 1 5 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B15 A15 D11,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 13 | 0 5 7 2 1 9 0 14 | 0 5 7 2 1 9 0 15,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R6 R7 P3,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 48 | 0 5 7 2 1 1 0 49 | 0 5 7 2 1 1 0 50,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B15 B16 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 34 | 0 5 7 2 1 6 0 35 | 0 5 7 2 1 6 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A9 B13 B12,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 23 | 0 5 7 2 1 9 0 24 | 0 5 7 2 1 9 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R21 R22 R23,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 45 | 0 5 7 2 1 10 0 46 | 0 5 7 2 1 10 0 47,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
R17 R18 R19,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 37 | 0 5 7 2 1 10 0 38 | 0 5 7 2 1 10 0 39,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
H12 H11 G12,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 51 | 0 5 7 2 1 5 0 52 | 0 5 7 2 1 5 0 53,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
padVDD padVSS B17,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 36 | 0 5 7 2 1 6 0 37 | 0 5 7 2 1 6 0 38,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
B28 B29 coreVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 55 | 0 5 7 2 1 6 0 56 | 0 5 7 2 1 6 0 57,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
C13 G14 F14,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 1 | 0 5 7 2 1 9 0 2 | 0 5 7 2 1 9 0 3,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
A5 A4 A3,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 55 | 0 5 7 2 1 9 0 56 | 0 5 7 2 1 9 0 57,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-2'
D10 D9 A14,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 16 | 0 5 7 2 1 9 0 17 | 0 5 7 2 1 9 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
D12 G13 F13,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 56 | 0 5 7 2 1 5 0 57 | 0 5 7 2 1 5 0 58,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A6 A5 A4,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 54 | 0 5 7 2 1 9 0 55 | 0 5 7 2 1 9 0 56,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
R28 R29 R30,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 56 | 0 5 7 2 1 10 0 57 | 0 5 7 2 1 10 0 58,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
K4 L4 M4,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 23 | 0 5 7 2 1 1 0 24 | 0 5 7 2 1 1 0 25,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A7 A8 A9,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 30 | 0 5 7 2 1 2 0 31 | 0 5 7 2 1 2 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A1 padVDD padVSS,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 16 | 0 5 7 2 1 2 0 17 | 0 5 7 2 1 2 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
M15 L15 K15,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 32 | 0 5 7 2 1 5 0 33 | 0 5 7 2 1 5 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
B13 B14 B15,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 32 | 0 5 7 2 1 6 0 33 | 0 5 7 2 1 6 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
padVDD padVSS IV,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 4 | 0 5 7 2 1 10 0 5 | 0 5 7 2 1 10 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
M14 L14 K14,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 38 | 0 5 7 2 1 5 0 39 | 0 5 7 2 1 5 0 40,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
C7 C6 C5,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 40 | 0 5 7 2 1 9 0 41 | 0 5 7 2 1 9 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
F1 G1 H1,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 4 | 0 5 7 2 1 1 0 5 | 0 5 7 2 1 1 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
E15 D15 C15,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 10 | 0 5 7 2 1 9 0 11 | 0 5 7 2 1 9 0 12,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
B14 B15 B16,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 33 | 0 5 7 2 1 6 0 34 | 0 5 7 2 1 6 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
padVDD padVSS A5,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 26 | 0 5 7 2 1 2 0 27 | 0 5 7 2 1 2 0 28,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A11 A10 A9,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 21 | 0 5 7 2 1 9 0 22 | 0 5 7 2 1 9 0 23,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
R1 M5 M6,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 41 | 0 5 7 2 1 1 0 42 | 0 5 7 2 1 1 0 43,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
G12 F12 E12,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 53 | 0 5 7 2 1 5 0 54 | 0 5 7 2 1 5 0 55,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A21 padVDD padVSS,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 50 | 0 5 7 2 1 2 0 51 | 0 5 7 2 1 2 0 52,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
R15 P15 N15,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 29 | 0 5 7 2 1 5 0 30 | 0 5 7 2 1 5 0 31,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
K14 J14 H14,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 40 | 0 5 7 2 1 5 0 41 | 0 5 7 2 1 5 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
opcode0 opcode1 opcode2,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 1 | 0 5 7 2 1 2 0 2 | 0 5 7 2 1 2 0 3,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
L15 K15 J15,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 33 | 0 5 7 2 1 5 0 34 | 0 5 7 2 1 5 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
coreVDD coreVSS B2,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 11 | 0 5 7 2 1 6 0 12 | 0 5 7 2 1 6 0 13,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
M4 J3 K3,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 25 | 0 5 7 2 1 1 0 26 | 0 5 7 2 1 1 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
coreVDD coreVSS padVDD,0.78995331151,0.001019241285665002,0 5 7 2 1 10 0 40 | 0 5 7 2 1 10 0 41 | 0 5 7 2 1 10 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
P11 P12 P13,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 18 | 0 5 7 2 1 5 0 19 | 0 5 7 2 1 5 0 20,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
P4 P5 P6,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 51 | 0 5 7 2 1 1 0 52 | 0 5 7 2 1 1 0 53,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
padVDD padVSS B21,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 42 | 0 5 7 2 1 6 0 43 | 0 5 7 2 1 6 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
B1 C1 D1,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 0 | 0 5 7 2 1 1 0 1 | 0 5 7 2 1 1 0 2,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
Absolute Value SignZ,0.125,0.00021940085850539567,0 5 6 5 17 0 0 | 0 5 6 5 17 0 1 | 0 5 6 5 17 0 2,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
padVDD padVSS A26,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 57 | 0 5 7 2 1 2 0 58 | 0 5 7 2 1 2 0 59,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A11 A12 A13,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 36 | 0 5 7 2 1 2 0 37 | 0 5 7 2 1 2 0 38,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
UD padVDD padVSS,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 9 | 0 5 7 2 1 10 0 10 | 0 5 7 2 1 10 0 11,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
ExpB ExpZ =,0.662825589503,0.00043880171701079135,0 5 6 8 14 1 0 1 0 6 | 0 5 6 8 14 1 0 1 0 7 | 0 5 6 8 14 1 0 1 0 8,TaggedPDF-doc Part Sect Sect L L LI LI_Title statement word,'4-6-1'
A24 A25 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 55 | 0 5 7 2 1 2 0 56 | 0 5 7 2 1 2 0 57,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
N9 N10 N11,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 10 | 0 5 7 2 1 5 0 11 | 0 5 7 2 1 5 0 12,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
E14 D14 C14,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 4 | 0 5 7 2 1 9 0 5 | 0 5 7 2 1 9 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
K15 J15 H15,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 34 | 0 5 7 2 1 5 0 35 | 0 5 7 2 1 5 0 36,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
N12 N13 P8,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 13 | 0 5 7 2 1 5 0 14 | 0 5 7 2 1 5 0 15,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
B26 B27 B28,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 53 | 0 5 7 2 1 6 0 54 | 0 5 7 2 1 6 0 55,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
J15 H15 N14,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 35 | 0 5 7 2 1 5 0 36 | 0 5 7 2 1 5 0 37,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
ExpG ExpL =,0.125,0.00021940085850539567,0 5 6 5 20 1 1 0 7 | 0 5 6 5 20 1 1 0 8 | 0 5 6 5 20 1 1 0 9,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-6-1'
M5 M6 M7R2,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 42 | 0 5 7 2 1 1 0 43 | 0 5 7 2 1 1 0 44,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A31 B0 B1,0.50569618976,0.0002548103214162505,0 5 7 2 1 6 0 6 | 0 5 7 2 1 6 0 7 | 0 5 7 2 1 6 0 8,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
K3 L3 M3N3J2,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 27 | 0 5 7 2 1 1 0 28 | 0 5 7 2 1 1 0 29,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
R14 R15 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 32 | 0 5 7 2 1 10 0 33 | 0 5 7 2 1 10 0 34,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A16 A17 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 43 | 0 5 7 2 1 2 0 44 | 0 5 7 2 1 2 0 45,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
D0 padVDD padVSS,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 3 | 0 5 7 2 1 10 0 4 | 0 5 7 2 1 10 0 5,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
M9 M10 M11,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 4 | 0 5 7 2 1 5 0 5 | 0 5 7 2 1 5 0 6,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
TA0 Physical Organization,0.125,0.00021940085850539567,0 5 9 5 0 3 | 0 5 9 5 0 4 | 0 5 9 5 0 5,TaggedPDF-doc Part Sect P statement word,'4-6-1'
R15 padVDD padVSS,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 33 | 0 5 7 2 1 10 0 34 | 0 5 7 2 1 10 0 35,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
G14 F14 E14,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 2 | 0 5 7 2 1 9 0 3 | 0 5 7 2 1 9 0 4,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
Functional Testing Strategy,0.125,0.00021940085850539567,0 5 8 14 0 0 | 0 5 8 14 0 1 | 0 5 8 14 0 2,TaggedPDF-doc Part Sect P statement word,'4-6-1'
B12 B11 B10,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 25 | 0 5 7 2 1 9 0 26 | 0 5 7 2 1 9 0 27,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
P3 P4 P5,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 50 | 0 5 7 2 1 1 0 51 | 0 5 7 2 1 1 0 52,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A10 A11 A12,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 35 | 0 5 7 2 1 2 0 36 | 0 5 7 2 1 2 0 37,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
coreVDD coreVSS A2,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 19 | 0 5 7 2 1 2 0 20 | 0 5 7 2 1 2 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A18 A19 A20,0.50569618976,0.0002548103214162505,0 5 7 2 1 2 0 47 | 0 5 7 2 1 2 0 48 | 0 5 7 2 1 2 0 49,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
F15 E15 D15,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 9 | 0 5 7 2 1 9 0 10 | 0 5 7 2 1 9 0 11,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
J3 K3 L3,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 26 | 0 5 7 2 1 1 0 27 | 0 5 7 2 1 1 0 28,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A8 A7 A6,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 52 | 0 5 7 2 1 9 0 53 | 0 5 7 2 1 9 0 54,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
H3 E4 F4,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 16 | 0 5 7 2 1 1 0 17 | 0 5 7 2 1 1 0 18,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
B9 C12 C11,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 28 | 0 5 7 2 1 9 0 29 | 0 5 7 2 1 9 0 30,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
R5 R6 R7,0.681338206223,0.000509620642832501,0 5 7 2 1 10 0 19 | 0 5 7 2 1 10 0 20 | 0 5 7 2 1 10 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
L3 M3N3J2 K2,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 28 | 0 5 7 2 1 1 0 29 | 0 5 7 2 1 1 0 30,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
K2 L2 M2,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 30 | 0 5 7 2 1 1 0 31 | 0 5 7 2 1 1 0 32,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
N11 N12 N13,0.50569618976,0.0002548103214162505,0 5 7 2 1 5 0 12 | 0 5 7 2 1 5 0 13 | 0 5 7 2 1 5 0 14,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
R22 R23 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 46 | 0 5 7 2 1 10 0 47 | 0 5 7 2 1 10 0 48,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
A13 A12 A11,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 19 | 0 5 7 2 1 9 0 20 | 0 5 7 2 1 9 0 21,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
padVDD padVSS R3,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 15 | 0 5 7 2 1 10 0 16 | 0 5 7 2 1 10 0 17,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
padVDD padVSS R0,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 10 | 0 5 7 2 1 10 0 11 | 0 5 7 2 1 10 0 12,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
ExpA ExpL =,0.662825589503,0.00043880171701079135,0 5 6 5 20 0 1 1 2 | 0 5 6 5 20 0 1 1 3 | 0 5 6 5 20 0 1 1 4,TaggedPDF-doc Part Sect Sect L LI LI_Title statement word,'4-6-1'
B31 D0 padVDD,0.50569618976,0.0002548103214162505,0 5 7 2 1 10 0 2 | 0 5 7 2 1 10 0 3 | 0 5 7 2 1 10 0 4,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
C10 C9 D8,0.50569618976,0.0002548103214162505,0 5 7 2 1 9 0 31 | 0 5 7 2 1 9 0 32 | 0 5 7 2 1 9 0 33,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
"qNaN When Norm,",0.50569618976,0.0002548103214162505,0 5 6 8 16 1 10 | 0 5 6 8 16 1 11 | 0 5 6 8 16 1 12,TaggedPDF-doc Part Sect Sect P statement word,'4-6-1'
P1 R1 M5,0.50569618976,0.0002548103214162505,0 5 7 2 1 1 0 40 | 0 5 7 2 1 1 0 41 | 0 5 7 2 1 1 0 42,TaggedPDF-doc Part Sect Table TR TD statement word,'4-6-1'
